state,stimulus_evidence_hz,right_choice_probability,history
2,-1.12,0.4743087060146797,previous choice = 0; previous reward = 0
2,-0.96,0.39048045873044285,previous choice = 0; previous reward = 0
2,-0.7999999999999998,0.3126562025173651,previous choice = 0; previous reward = 0
2,-0.6399999999999997,0.24413014784303788,previous choice = 0; previous reward = 0
2,-0.47999999999999954,0.18654698105024756,previous choice = 0; previous reward = 0
2,-0.3200000000000003,0.14002981193334307,previous choice = 0; previous reward = 0
2,-0.16000000000000014,0.10363433856087897,previous choice = 0; previous reward = 0
2,0.0,0.07586399670784866,previous choice = 0; previous reward = 0
2,0.16000000000000014,0.055077878589129055,previous choice = 0; previous reward = 0
2,0.3200000000000003,0.03974206701311792,previous choice = 0; previous reward = 0
2,0.4800000000000004,0.028547333706689194,previous choice = 0; previous reward = 0
2,0.6400000000000006,0.02043886672353591,previous choice = 0; previous reward = 0
2,0.8000000000000007,0.014598884607849485,previous choice = 0; previous reward = 0
2,0.9600000000000009,0.010409823388547129,previous choice = 0; previous reward = 0
2,1.120000000000001,0.007413744292351466,previous choice = 0; previous reward = 0
2,1.2799999999999994,0.0052753778685778645,previous choice = 0; previous reward = 0
2,1.4399999999999995,0.0037514552012467258,previous choice = 0; previous reward = 0
2,1.5999999999999996,0.0026665749716591417,previous choice = 0; previous reward = 0
2,1.7599999999999998,0.0018948336438084849,previous choice = 0; previous reward = 0
2,1.92,0.001346142782492002,previous choice = 0; previous reward = 0
2,2.08,0.0009561852458944124,previous choice = 0; previous reward = 0
2,2.24,0.0006791157863282902,previous choice = 0; previous reward = 0
2,2.4000000000000004,0.0004822927287199803,previous choice = 0; previous reward = 0
2,2.5600000000000005,0.00034249387786804445,previous choice = 0; previous reward = 0
2,2.7200000000000006,0.00024320769092284056,previous choice = 0; previous reward = 0
2,2.880000000000001,0.000172698788918457,previous choice = 0; previous reward = 0
2,3.040000000000001,0.00012262877782693958,previous choice = 0; previous reward = 0
2,3.200000000000001,8.707414170302437e-05,previous choice = 0; previous reward = 0
2,3.3599999999999994,6.182747736694236e-05,previous choice = 0; previous reward = 0
2,3.5199999999999996,4.3900621910977865e-05,previous choice = 0; previous reward = 0
2,3.6799999999999997,3.117148989379712e-05,previous choice = 0; previous reward = 0
2,3.84,2.2133130545692416e-05,previous choice = 0; previous reward = 0
2,4.0,1.571545619268022e-05,previous choice = 0; previous reward = 0
2,4.16,1.115861595987004e-05,previous choice = 0; previous reward = 0
2,4.32,7.923062753629677e-06,previous choice = 0; previous reward = 0
2,4.48,5.625685544591983e-06,previous choice = 0; previous reward = 0
2,4.640000000000001,3.994454890498524e-06,previous choice = 0; previous reward = 0
2,4.800000000000001,2.8362165284187903e-06,previous choice = 0; previous reward = 0
2,4.960000000000001,2.0138220896234553e-06,previous choice = 0; previous reward = 0
2,5.120000000000001,1.4298902784521053e-06,previous choice = 0; previous reward = 0
2,5.280000000000001,1.015276311031139e-06,previous choice = 0; previous reward = 0
